item_id,name,image_id,flavor
179b26cb-904d-4ca5-b81e-9dfca9da33ef,Banksiae Var Normalis,65240a97-e843-43f3-9733-00eb5174069b,179b26cb-904d-4ca5-b81e-9dfca9da33ef
7b071602-d49c-4bc2-967e-c54ea99012ab,Virginia McKenna,,Deciduous
a5bda16d-25c4-4c03-a1c0-0f9a9b5f6d58,Soupert Et Notting,65b3cdb5-1fb5-47fd-b87e-727d084e5dfb,Moss
28ec796f-9293-4d52-8b05-283df3b239b9,Narrow Water,008f934f-56f8-4a17-9030-6462f525d590,928
c796105e-511d-40af-a702-5027a5c407cd,Traumland,d0571de0-839c-4aaa-933b-c72c544fecb6,Pink blend
41aeb44d-3233-436a-94b0-896fb57e94cb,Avo Alfredo,583e23be-b431-4d8b-a5be-acf5f1743edf,Showy
4ce971f5-01d9-44d3-ae8b-9ce582123470,Golden Princess,6a1b74a5-dab5-4a2a-98c1-da3bcf1c3bb4,Deciduous
25786704-5e42-4f3d-ad0e-c7dfe6c513bc,Goldschatz,e1e59902-2073-4fcc-b15b-b1c6320aaadb,Goldschatz
494b3568-1e11-4762-ae71-a0f73d9bca2a,Gruss An Coburg,d8a9af45-cade-4190-b3fe-6af80ff6e585,Shrub
6f4041a8-adeb-4ae5-8ff1-97103e7c7b61,Mint Julep,d7b2cd6f-342c-4735-bce7-1fadb4e99a36,6f4041a8-adeb-4ae5-8ff1-97103e7c7b61
ddac07ad-89be-4ef2-942b-1aadd6d054b4,Pearl Harbor,1277dd76-2db4-4cd3-8346-7f70ed79e321,Good
d349e9d7-0de9-4dac-9d4e-5764787a1297,Toy Clown,4d397849-6fd3-4dcf-bb9d-d59b3bec4f1e,Showy
6936ae9d-516b-46fc-b3e6-1fd281a55383,John S Armstrong,252ecefa-510f-4a85-bfb3-d413059949cb,"Tall, 4-7 feet, upright"
27e140f6-5087-48a0-8818-cdb232543edc,Hansestadt Lubeck,fd8878b2-8140-4463-be0f-a6ec005ad42b,Full Sun
273880e8-03d5-4e11-aeba-4eadaf3c4374,Nitida,55501d57-62f8-40b2-9cee-3b13cbbf1fb0,Deciduous
8ec3e93b-fa5d-401d-b9bb-e574c0f94753,Robe De Soie,f508ee7d-74a4-410c-8d4a-0a5b2221724f,2-3 feet
85704631-0f1d-4567-b7b3-d062154d74d7,Nancy Shaw,,Nancy Shaw
8f66bc0b-5658-49f3-90f0-199410795cd5,Parkjuwell,d3947359-d709-4c2f-ae1b-d0a46a323382,Medium pink
666deccd-980c-4173-b7d1-cc90efe1a8fb,Miss Katelyn,82895e53-c87f-4436-b9e7-6e22d1b34fc2,Miss Katelyn
c419755c-0e1c-425b-87a9-e67e521dfad5,Madame Foureau,a6810ad1-51d1-433c-939b-07b0c672541f,Yellow blend
79f4c8ad-5e73-4c4a-8e04-50a80556bba2,Royal Velvet,be693da8-d708-454f-894a-81da523242ed,Deciduous
b540a1f3-f95d-49b2-be63-f47614dca585,Madame Dore,,Pink
a9d2993a-1421-480b-85b6-bab8faffe00f,Trump Card,,"Medium-tall, 4-5 feet, upright"
886897d0-bb3c-4712-8532-3144178b8612,Old Blush,ff44c09a-787a-43f3-9a7d-d36968b9edbd,4-6 feet
b84c7c1c-63a7-4f2f-b6f8-3ed875c9d42a,Kwinana,7823f999-5ab2-4475-a010-9c8bbb399849,"Tall, up to 7 feet"
4c73b233-9b4a-45f8-b7e8-e9f94b51fce9,Paint Box,ba33477f-ed79-42bf-a46d-d4d0388a2f65,Paint Box
67728030-31ac-4eec-a4fb-0a564692d529,Rheinaupark,d2439c96-b107-4f66-8d74-7500c69bb19b,Medium red
a445a826-96c5-4e86-9a2e-7de19509e963,Uncle Walter,3f4a7d1d-2f3b-4b45-8b97-f321f52ec678,Medium red
d8f428d4-03a8-48a6-b5be-0a637d5c5db0,Lily De Gerlache,,Pink
8ffd9fff-66f1-4033-a6b4-3f0b942808b5,Patricia Kent,0dab0ca4-2d7b-48a1-80fa-5cb57a551237,Yellow
6ac1fa0f-25a6-426c-9be3-0d3fb33a47c5,Helmut Schmidt,28acbc06-89df-40fb-a402-375abcdeac21,"Medium, 2-4 feet, upright"
e7d924d4-d00f-4586-939b-a0aa8ca07c06,Pink Prosperity,7454b5a1-19b1-43cd-8e4c-96b3401b3058,Perennial
95bc1e18-88c6-4d58-abfb-819fe8b2706a,Papa Hemeray,3be19e17-a94b-46f6-82e8-946267a2b6da,Deciduous
58718c4d-a929-4f17-9d5f-d2b71a66efe3,Tamora,3f3ba075-cbac-41b6-8f1a-bd67ae18fb05,"Medium, 3-4 feet, bushy"
22e50706-cfff-4203-8ddf-3bfb70b5335a,Ann,e7702b48-ba78-478f-9245-034f7dff3a86,Flat
712aa49f-6401-49dc-aeb6-85b1ebdfd809,Never Alone,,Red blend
6a97d5c8-ff34-4503-9996-1315763d5981,Hofgartner Kalb,50ecaa00-4e6e-448e-9c74-3769b72592c6,Perennial
24ec72f1-db16-4be3-b923-8fcd15147508,Summer Song,,Summer Song
d5bff15a-cdc9-4437-b9ab-39d669748b80,Soaring Flight,94a6c327-8eaa-4da0-97da-5bcfb664be67,12-15 feet
01d773fa-969c-459a-b568-713419aadacc,Kardinal,f44af98e-a1c0-4d4e-b5a0-8f8a69c77295,13
49bffd8f-b53d-4d82-9c1a-297d6d2783c6,Coppelia 76,ea2481e9-3ba9-4241-9c1c-cf25a2bfb05e,Bees
ebe4d57e-0961-44a2-871c-735ecba8c497,Ice Dance,2d00d522-6d82-4c1b-a715-10ad4c932b99,Shrub
91d72d67-8e09-43af-8baa-397249597ad5,Paw Maw,498a382e-eda0-4b65-9e53-d7c32c434095,Good
e56378b2-16bb-4d58-be43-437a5a8bd78a,Attleborough,1a0c0443-9195-4f4f-ace1-49f9bbd84045,Good
b7fab558-9e88-49c8-a772-17d8761bc878,Restless,87c61935-e99c-4ef9-abe2-f4105ad8f37c,Deciduous
d3274edb-49a7-47f8-a34d-6ad12f920f01,Ronald Reagan,369f1fc0-67aa-455f-a96c-2f389af678f7,Mild
45074d39-9783-4ada-b2d3-6a25a88cbf0f,Jean Rex,2d515775-df99-4174-86af-6b58ec90a383,Full Sun
0b5be979-c78d-45a9-ba34-95231a8745e4,Benjamin Britten,aa4ba5cd-8435-4bfe-bbd2-8cb4af831aa7,2-3 feet
2b693819-9765-4f4a-b5e8-4545e1c4400e,Twilight Zone,3568bc74-a1c5-4090-8706-fc8049d57ad7,3-4 feet
93cb06fd-77a4-436b-b387-5f4da5967ddf,Montezuma,,2-3 feet
f3d1d4e7-1c76-4247-a832-d1254f57514c,Red Talisman,f804e2d2-9dac-413b-ad80-d96297c05159,Full Sun
50381acd-e8d1-470c-92ae-02c4c38b999b,Spaths Jubilaum,d6960069-2206-47ad-9569-e8d1fcddc441,Orange
542880c5-7ad8-40c8-972f-e643433775f2,Pure Poetry,2ac7aece-9f99-477e-9184-ee6169910d3c,3-5 feet
8a04fa2a-9fbc-4f65-9261-b23f3b78f981,Hamburger Phoenix,78c7ef2a-393c-4108-ab55-6d1e55a35ce0,3-4 feet
9a57bd35-799e-4cf5-b819-c7d0bd9d0eed,Town Crier,142a20ba-ce2f-4979-9628-e5e5210afd08,Full Sun
b87750e2-52f8-4cc0-88db-9e144448a7a2,Lucky Charm,99092009-9ee8-4825-b91b-879da29ea653,b87750e2-52f8-4cc0-88db-9e144448a7a2
e365e755-d4e8-4437-946d-0c302e684745,Sommerabend,,Bees
53d75779-19d1-47c8-b069-b47ad8dbcb44,Manita,1b303837-4d5d-44e3-b4e6-eb8ebfce166a,Deciduous
7ea118e9-560b-4494-801e-fafd41f46e6d,Show N Tell,ea88df96-fd14-46ee-8134-917d4f08cba7,Mild
074bbddc-1d26-4ce6-8f68-6048169e0cc5,V For Victory,2aa21428-7260-43d4-9bcb-a97830d79858,Yellow
25a31946-2cf6-4225-9b71-0c47c473250e,La Biche,9428937b-f286-4d55-b51c-6fd109452381,Full Sun
5d36a101-e10c-4d33-8879-51210c037867,Molly McGredy,c0dfc72a-e197-45b0-a567-bb0a8a301d2c,Red blend
2d31a700-4d24-46b9-be23-c11672420228,Masquerade,b3952be9-7024-45d0-9691-20b449809666,Cupped
2acd1101-9f98-49cf-98e1-b0adea4789cd,Memphis Music,d3b47940-07d5-446c-b187-60844337cc71,Shrub
b2803fcf-a4aa-4b31-9ed5-03ff9a3ee01a,Sister Elizabeth,ef4a8517-2946-4490-a630-278b1218d15c,2-3 feet
3e5fd079-f91b-47b7-9ff2-e690811fec16,Snowline,82598f2c-c908-4408-9f0e-32685ed2d1d5,White
e8e7d543-7650-4720-8358-1ab0711b19e6,Orange Flame,bd70b61b-3d91-4d4f-9322-8ac5970f56a6,"Short, 2-3 feet, bushy"
8faca050-826e-4c44-b6d5-0e473f332c3d,Affirm,100e289b-c044-43e1-ada4-2cdc176b37e3,8faca050-826e-4c44-b6d5-0e473f332c3d
a071eed9-88b1-412c-90be-0097e93a7d42,Simon Bolivar,cb04a47a-2706-45cf-afa6-200714c97b5b,Mild
6cd4eb18-7649-4838-bcaf-1d739a70793e,Shooting Star,f6a7f72c-6d87-4109-ba70-0220bbec7a69,Full Sun
4164aeca-14f5-47c7-8fc0-1c39c30f0dd6,Lamarque,fc222370-2f33-47d4-94a8-5319dfe6a638,Perennial
44d77964-28a4-4f4a-9666-d66b168ded2e,Kathleen,6014b7f3-9d4d-4739-8d55-5dcb85c45312,Light pink
22d6f5a9-062a-4268-94c2-b582c047e7bb,Oxyacantha,ac0d49b2-29ab-4840-95b3-c00bb8847670,Showy
13fdf6af-509b-4679-a31e-93973c10c9eb,Sweet Parole,80305c6c-4cbf-4221-9724-eca7496d9e46,Pink
3dc8d152-772c-4f75-9191-eda4aa1e613f,Oh My,a8dac11a-e54a-4ca4-8ca8-29b1b4731a44,"Medium, 3-4 feet, bushy"
8fc64a72-74c8-425c-8e0f-b2a67d5dd660,Titian,,Showy
9321f58d-bce8-43e9-b343-95d1b9595c0e,The Grand Champion Red Rose,1f75ef8d-44d3-4240-b0ba-1d56ac8324b1,Deciduous
a60bfaad-5a42-49ff-8b0f-742577882632,Attache,f2ae5863-d030-4fed-9e68-b45d3fd10d32,Mauve and mauve blend
3e5a4c1f-e44c-448c-be27-07907305a649,Julie Andrews,186c576c-9e60-458f-a68d-6637ae6c1f77,Julie Andrews
ac41a349-2efc-412f-9633-72833e7f09e2,Warrawee,f4dcd5b9-d1fc-4764-b826-ec5291163f2c,Deciduous
24fa83b5-c806-44a7-ae1c-a2a1f157d0b2,Santa Claus,3076c931-9004-4b58-b233-90bcf9b3d482,24fa83b5-c806-44a7-ae1c-a2a1f157d0b2
266649d8-12f0-4ba3-9997-2036d7236e18,Joseph F Lamb,,Shrub
0981cc89-a5b3-4eee-a840-cb608184f36d,Ice Angel,,1-2 feet
dab70db3-e958-495e-84ed-db34cccc91aa,Violacee,48f8a652-a4f2-4048-9f10-1be24b35bb4f,None
b601dfd4-9ef7-4fac-9cec-2424a1979c92,Hondo,,"Medium-tall, 4-5 feet"
6ee1c837-d8ab-482f-8180-6a54192d3196,Autumn Splendor,,9
8e20cdd0-a617-45fa-962e-0601c26f88c1,Hoot Owl,3442a48e-c7c6-458a-9462-9798fe66add5,Showy
0b9bbe9d-70e6-451f-ba63-be4792f8abbb,Butter Cream,f0df414e-2236-4560-b896-706fab510e1f,1-2 feet
94bedb0f-104f-45f9-9b4e-cd910a0a5b32,Cadenza,49371ed1-0f8c-4d8e-a304-eb380aab1200,Shrub
2f80272e-5ea6-4270-af40-a4cbc3f3251d,Warm Welcome,0ae2b9e7-15d6-4262-9208-1865f71a847f,3459
3ce90eb9-2d4c-4734-a298-a505e8537b54,Flower Carpet Yellow,b521568d-d97f-45a3-ae9d-7cf799203b78,2-3 feet
44b7b328-c1e4-4581-b875-206b81caed63,La Maculee,,637
9aad9cba-cd5c-48a5-9f1f-50f2ef8f4505,J C Hooper,689c9743-0692-4828-865a-1c452d7c8879,None
2e12c571-705c-4f8a-8688-0aa5f3f407d4,Joan Longer,5ce45fe8-b7d6-4bdd-b0c4-1bca028d9c86,1
ef45f89b-4edd-4289-b1f3-3a1cf04b2b3b,Andrea Stelzer,6d788cbf-1cf6-4b7c-8818-1f70db769a04,Andrea Stelzer
0f8ccd73-586e-41a3-8c24-8dc10f2dcf85,Hansestadt Rostock,99b783f9-2040-4da8-b88c-744ac35d59c1,"Short, 2-3 feet, bushy"
a6f35a3c-e7d6-44e7-8d93-8e7d96d9874c,La Plus Belle Des Ponctuees,09ddbd19-0f64-4039-bd59-47565b46c982,Pink blend
12ed3bee-7037-406c-8cb7-315d30e7ce42,Royal William,868ecaf1-d8c9-44f8-a8b1-f1e00964597c,Royal William
bd33cc71-0665-45f2-a2a0-b7f9b7b189f2,Jim Dandy,f50a1f46-e868-48c9-852a-5d2e251fcc21,bd33cc71-0665-45f2-a2a0-b7f9b7b189f2
4cf58d7c-06d5-47fd-b789-34755d70feb3,Paname,1cec0170-81c6-4418-916e-953372b8e67a,Shrub
b44ceb54-9675-4b76-b40e-48c494891828,Kayla,,Showy
39366a35-b7e7-4b34-808c-814033621986,Souvenir De Therese Levet,,1837
3972cf91-9bb1-4166-82a6-8bb282493b06,Susan Daniel,,Showy
17c511ca-9d97-4de7-b031-6df0581be1b3,Church Mouse,2f58840b-2836-4a82-9a54-3ce40dabac51,Church Mouse
7b5e1443-2b05-4ef2-addf-31842fe4550d,Parfum De LHay,7b70c43e-5830-4886-a33e-8923f286f1ca,"Medium-tall, 4-5 feet, bushy"
3ed1a9d9-8d9e-4f5e-a0cc-cd3db76f8635,Marytje Cazant,34095c53-9697-46cf-b459-d9962fe25e41,3ed1a9d9-8d9e-4f5e-a0cc-cd3db76f8635
10dbc284-8de8-49b7-8c23-d9142372625f,Poulsens Yellow,e2252803-f645-48f4-8dca-2c1702f9924b,2-3 feet
170170b5-8a10-4ec3-bcbc-7956e721e4a5,Michael Mander,,Miniature
2dfc8fe2-d74c-4c84-b112-21dc36aecc95,Heinrich Karsch,4715d9e0-faf3-4483-ad96-09d6a255a643,Perennial
9bfe697d-5586-4733-8c5f-6ce6e329724f,Marmalade Mist,47f5e0ee-2a78-44ed-8dfd-b1e7dd1c42e9,Perennial
6e549b27-d5a3-418e-b517-797f3749587c,Golden Wedding,,Shrub
6771ee88-cda3-4cf3-b8fd-6654415807e2,Marchenzauber,,Pink blend
a2937db1-e021-4d5a-ad13-bbddab31e6a0,Tourmaline,84d7b868-addd-4a95-aa3a-c9319cdea45a,Showy
fb8c1285-79dc-485d-ba50-384d9df947fd,Kashmir,,Kashmir
5857607a-097e-4e35-b4ff-7df98b9c07d2,HIgh Stepper,cf6fd172-6295-4ec3-a75b-f5b2599eabbf,Deciduous
99ed4efe-fd80-4e8a-bb14-58304bd5436a,Angel Face Cl,7882b023-9cf7-49e2-9772-2e97aff737ec,Good
05806cce-b7fd-40aa-810c-edd8024eba9f,Louise Clements,14b0554c-7ec4-4087-8a9f-0aa5dae4cfd8,05806cce-b7fd-40aa-810c-edd8024eba9f
c1cd49a1-2e63-4107-8ed0-e9d1653d85da,Harry Maasz,6bf58f3e-36f6-4c55-879e-ac1440e2579f,Cupped
caedca21-b2ce-4041-afae-a9a42ba5396f,The Reeve,50749c4a-b66e-4708-b7b3-941b909b5bf6,3-4 feet
535c37d6-0b6c-4b12-acfd-3cacb07a9aa2,Rose De Rescht,f8bc010a-1509-46fd-b561-0bd94b3db0e0,Full Sun
d650f717-1502-46a8-90ef-08248fcca3a0,Silva,8e9800ec-17fd-40ce-84a9-8554e5e2fc34,Good
0fdf73d5-d361-4511-a2f7-01b2a5766004,Rod Stillman,010ce175-c793-4225-bda2-ff401d3bfc0b,0fdf73d5-d361-4511-a2f7-01b2a5766004
c0de1f75-4022-477f-bd8c-34e970473f75,Mambo,778f78ab-ed65-42db-8e88-dd48c5e65f4c,703640
3dcd3ec1-66bd-49fe-994e-9604c4cacb70,Souvenir De Madame Boullet,99ee04ed-a6f7-4a92-a5f1-a48d84de0a1a,Full Sun
51386e22-df84-4c3c-bdcf-5657af65be30,Jolly Good,9431bf86-d4d4-418d-86d6-5dd836f84107,3-4 feet
c426575f-fdfb-4fc4-8df8-31a817f6a282,Princess Margaret Of England,,Perennial
565db186-a928-48e5-8954-febd79f31af9,Magic Carpet,c6abd933-1941-40da-b64e-f6818f0ebc76,1-3 feet
8471e4a7-866b-43c2-9f0a-a9277817ea3f,Mrs John Laing,,Deciduous
8867b1bd-4e0c-4118-8ee7-3d83f20a0dda,Headleyensis,9d5f7f59-79f0-45cc-b9f9-ca7b8b2a8abe,Headleyensis
cca72cda-bb9b-49fb-ab13-3dee5abf995f,Toulouse Lautrec,66d7d0ae-d114-4548-95d3-8f38beaecb2f,3-6 feet
5f0b953b-b2f1-4ee5-bce3-de6e82489dcb,Orleans Rose,,Orleans Rose
7fc1ddc1-d0f5-4131-b301-1247080dbc8f,Amblyotis,dcc004a3-c825-421c-9646-c739615b8b62,Shrub
9773ed1e-3380-4c2f-a66f-456406e01521,Sterntaler,,Yellow blend
adc451cf-c0b9-47dd-99d1-f745f015eed8,Wedding Day,d9c4d101-869b-49eb-b510-ce72a25fd7c7,2097
e5eef83a-4f21-486f-8d8b-91954c07c7f2,Red Masterpiece,61d7cbd8-26d5-4a89-bfe4-911e22d2438a,2838
b9288554-bb6d-4c81-86f1-ded6b31fb917,Pretty Kiss,a16ef475-0d40-487a-aae8-3a6e969e2a81,Pretty Kiss
532c9d9d-33b9-440d-b8a7-8b200e07febc,Jane Seymour,,532c9d9d-33b9-440d-b8a7-8b200e07febc
77de5212-2775-40e5-9887-51c080b3df42,Lloyd Center Supreme,68e6bff6-72b8-43f3-a0cd-275d80b79cc9,Moderate
83f56db2-4412-40f2-affa-42b1d9a7b7a7,Jamaica,091630ec-0f97-4640-8790-3461826c1ce7,Deciduous
0ca108a9-7190-4dc3-af7a-13e984af5491,Madame De Tartas,589dd239-0d72-4292-a4d3-918b8f3d4994,Good
cad0a808-608d-44af-a0f1-f7516f70b86c,Rendan,fb4711e4-8573-47e5-ab6a-eacf0b80b6e3,Good
5645c29e-05cf-4c7e-9c4b-e99bbdb76417,Pricei,ecf8122d-73a3-421d-93d3-34d07c3b9f40,Bees
d45cee6c-ced9-4638-a35b-a66d92ffaab0,The Imposter,d179bb3a-e352-4403-add1-388e31799083,Perennial
ef20a881-7d04-4d3c-888d-6bb4fb9787c8,P G Wodehouse,,Perennial
0aa7699d-ff00-4618-a585-6c2afcbec9e1,Odee Pink,0f1cab0a-f110-415e-9194-ea80958ebf63,12
eef857a4-fd23-4401-a91b-a0a09c413e19,Granada Sunset,b841549d-6557-4aae-b9bb-cc3a69fde26e,Good
0292dc13-015c-4123-86b5-9fd44e99f3c6,Pink Soupert,95a2e562-da26-42a4-955b-231f4e0c21ff,Bees
5c18a038-fbbe-4204-b60a-fda4297ec469,Mistress Bosanquet,,Bourbon
2b6bdfd8-dbc3-4f9e-8cf4-232fe28aa876,Maria Peral,741c4be0-aebe-4d64-b4bc-1745b9d8433f,Showy
7976a3c3-ad5b-4338-bf38-43bc918cf8df,Lavender Ice,82e6ad89-5274-46e8-929c-252095debf07,Lavender Ice
5b152bc5-5644-45ec-8818-a49e65b30c37,Smokey Joe,57814361-f43e-4a7d-8e76-b3a31a9d252e,Full Sun
75136811-a8b0-47d2-a7d3-76b42a42a166,Jeanne DArc,270994b2-49e2-4226-92c0-51c30e8cd6c4,White and white blend
72b6c90c-b9da-4b3c-b0ee-d344c71449c8,Pippin,6d8ab974-69b4-4a00-b316-b7d12d09ff62,Shrub
a7d7ad1d-bec9-44b1-ae7f-5eae94259748,Annie Duperey,7422345f-8ba4-4c27-b37f-f05fe8ef949f,Full Sun
f13bb9f3-7b28-499a-9a73-2fe01b601162,Simplex,,Perennial
6ab10d7f-8f2a-4c62-bc80-3643c218c1a3,English Sonnet,b316c446-adae-47b0-99d0-8ef1c9cfe406,English Sonnet
321c9e12-6cee-4f04-af74-3d14a67a0c56,Peppermint Twist,,Good
6666e5b6-4b0f-46ca-a2bb-983be856a4ef,Versigny,,"Medium-tall, 4-5 feet"
e03c74e9-3f55-4542-b313-6a81722a425b,Neon Cowboy,fef22ed2-951d-474f-8cc7-50d80b3613ba,2-3 feet
dedff276-e59a-4d86-88b7-28fa7d5166e9,Vivid,af0e6b53-a6d5-4a9e-9ca5-d74e4b1cba36,Perennial
0bafbcb6-7a5d-4234-9f6c-7b3d0c4da981,Helen Naude,f5869fb4-e64b-426e-8819-9031e2d33044,Perennial
25912ad4-d49c-4752-9b11-6baa57adda88,Madame Georges Bruant,3c570f29-9959-43b7-b6e8-ceaca82f0a80,Deciduous
d6e56f8a-45be-4297-96fa-d2aa373760b4,Erfurt,a1efdba3-3086-47d7-8734-3742482c998f,Showy
eb9095ef-31bd-4e9c-9b00-0d0f108f18e1,Blue Heaven,3ff3365c-0b9d-4430-a2a3-8ccffd6ed4da,Perennial
69ead831-72d5-4492-9e3f-7f16de3aafcd,Moores Pink Perpetual,51399727-e7e9-452f-ad29-8c67dc4e6c09,Full Sun
029af384-a2ea-4788-97c5-5a8c8f9b0b78,Poulsens Pearl,475b8bd6-5075-4fdf-92da-33d37f3bde4b,Full Sun
65064d32-1d9c-467e-903b-bcd1bddaa265,Aglaia,d02accdc-31b3-4962-9b04-d3280773a793,Full Sun
ed2462d5-9bef-45dc-bc44-6098965c2d89,Grand Prix,57ea29f9-639b-4236-8ec9-2d427fe3800f,Deciduous
43e1dd2c-f0ad-448f-b738-c4d242a12225,Tipus Flame,cc40ca63-2112-4d32-9243-d7b9792a549d,4265
238bcbe2-4b80-497b-9d90-1a774cd91989,Beggeriana Nigrescens,772ee8a7-1f5f-4cd2-b951-71a6db169811,Nigrescens
5544e3f6-688e-4f76-a55a-fb82d1c72205,Souvenir Du Docteur Jamain,e7329371-8226-41bf-bad8-cd82c36999ad,Hybrid perpetual
0373a33c-91bb-4b11-b4fe-7dee2fa707bf,Madame De Maintenon,c761bd6d-3491-432e-b6a2-98e047360f4d,Deciduous
64f11f18-2266-4967-bb37-01f2df24ec3f,Oso Happy Smoothie,d08bd6a3-1446-4fde-8f3e-46d0299e0963,Bees
789fe7ef-5d79-4b4c-b4bc-7e1f53267c55,Snowfire,,Perennial
2faf689e-13df-4922-851d-4072f7a6ad55,Lilac Rose,,Lilac Rose
1e4ace54-dba2-4ceb-9844-f61343841ebe,Jeanne DArc,87df3b7a-d719-4303-ae85-d7abf38b8de9,Shrub
3f132132-41c7-4ca8-904a-93c6703ba9fa,Madame Charles Wood,,3f132132-41c7-4ca8-904a-93c6703ba9fa
04bb9600-d3c5-420f-90a7-c007a3a76275,Grandmothers Hat,a4100dc9-2462-4cd3-a7b6-9ac2b145f8a8,Good
1ac21cfe-df79-4cf1-86fa-13fe3d7336ba,Louise Bugnet,88fc36cd-f070-4233-b3d0-8723ccfb3c21,Showy
cc89f3ba-e1d6-4216-929b-3dd2240df01b,Ilse Krohn Superior,0893342f-c757-404b-82b4-0b153b219c56,White and white blend
1ad01157-0cc0-4aad-9bcf-815b77d216ee,Pink Pearls,592379b6-190a-4c63-921e-115aef1080d9,Shrub
a53e827b-a7d5-4f90-955b-8dfd31e3f928,Moon Shadow,f04bea51-5022-40e1-accd-269d910539f0,Lavender
7d5fbfad-1cb1-4e84-9a76-88246eb6a993,Intermezzo,5e499a27-3fda-4b0c-a91d-a783af13a6f4,3705
7c5936bb-b7fb-46fb-b231-8dafd277a38c,Tijana,6dbac41f-de61-4bab-bdf7-8c1b3bdf778a,Deciduous
72f59d58-4bdd-4b21-aa8c-4183dbf5837b,Grace Note,,Full Sun
19b3187d-e85e-465b-9541-83ec30a526ab,Sylt,571a8b54-aeaa-49cc-9bbf-fa8cd9be6432,706482
26b13f4c-e19e-4935-80cb-e09c9d31e604,Rockin Robin,f99137fd-01e7-4f00-8e1c-dd8ae01a5fcc,Full Sun
92f8c4e6-a2ec-4f61-85cc-9c590deef6a8,Domstadt Fulda,5d8a2c77-b950-4825-b6eb-a29a65dd6dca,Deciduous
c3c83593-a775-48ee-bfc4-0bcbc559fe66,Richmond,,698586
6320c6a9-663a-44f4-ae00-d52f8884032d,Tiddly Winks,cba317e4-2bde-4885-b320-badd81a0664d,Deciduous
777483ab-0274-4b1a-a81f-925544053f6c,Pauls Himalayan Musk Rambler,,15-30 feet
7c96648a-8ad5-41a3-860e-9fe0e37acc2d,Pacific Serenade,a0f4418c-33bc-413b-98d9-8c461df47f1c,Bees
a7c8ccc4-d9ca-4237-affa-289f03f1b041,Frolic,236e7a36-bdd0-4c35-9905-303ca9ab65cf,Mild
297424e4-c436-4397-b702-2eb8dd33037e,Meteor,be5256a1-636a-4a5c-83c8-fa493a97fe0b,5-7 feet
b2ce50e0-17e2-48ca-9693-e00418a02476,Premier Bal,c1c38f33-b6db-4384-9929-0312de8d783d,Bees
5d0e9eec-f6d6-46f1-9202-d1f43bc8190d,Rosaleen,edd42d58-fb3f-40c7-8cfd-7b18c478aeb8,Full Sun
1c3508a7-d9c4-40a9-81b5-34f8e4fd0b0b,Special Occasion,25f633da-f8de-449d-9dfe-b2cd3ece1a57,Full Sun
315d3826-70e9-4bf5-b19b-5ee2a38b59c4,Kateryna,a511b9e2-eff5-43f2-9a1d-1bfa99abc6a3,185998
978fd491-e33f-4e0e-ab76-0c144442f6f0,White Hero,7c641ca2-196e-4f58-8a3d-8299e72ab520,978fd491-e33f-4e0e-ab76-0c144442f6f0
29b63b1e-9657-41a4-b034-b6d752dc6cd5,Sequoia Ruby,a5634f28-65c7-4708-9d34-6910a9cd0e06,Deciduous
524b3a11-2967-435f-afd6-18239e39153e,Madame Edouard Herriot,0201f6fb-7106-486b-997f-e0c89ec22f7a,Bees
3b94281f-dbfe-4ef5-bf94-c634b27fbd90,Martine Guillot,061988ef-ef15-4058-83cd-03754e59f0c2,Shrub
f9a6379f-d656-4332-bcef-9133099620b2,Today,dfdcc177-dbbf-4088-a4a4-0084931d4293,Full Sun
0361b0c9-ce9c-40db-a269-f92c2847f548,Key Largo,6006327b-5081-4743-be9f-6687150a2518,Key Largo
7b520b40-d039-467f-b4a3-15e360740f78,Augustine Guinoisseau,,Full Sun
eccdcd4c-780c-4074-81de-88c3c56fdaab,Golden State,9348ffb3-34c9-4060-8c73-2275ddc1ad0b,Bees
0b26f721-6a0d-407f-8b3d-fc6d78ea5f7e,Elveshorn,26f69f0d-8fc8-4c1f-a6b3-c9a26270b698,"Medium, 3-4 feet, bushy"
2a278f3c-5e68-49d3-b0f3-57264a9b2b57,Souvenir De Rose Marie,,Yellow
81d71047-06e9-471e-8732-da07b22df56c,Getano,,Bees
a1990131-18f6-401f-b3db-c3938f5c80d9,Mel Hulse,c4f0017e-e257-459b-9cb1-8efe36d13dd6,Mel Hulse
7663781f-2893-4c4c-8e91-1e4bb85d9bb4,Captain Samuel Holland,7b25600c-93ce-48b9-a786-00ac6707093b,Showy
7cfa15b8-e5d3-407b-a65f-c1f9a125e8b7,Golden Zest,,Shrub
82699fcd-62c1-4e5a-a386-c7342ca1b410,Douceure Normand,f7f82656-bb0b-4a00-8b95-2a2a1c016649,Bees
6405cb48-a402-489f-944c-3a7f2bc5c4ec,Golden Garnette,3db179d5-c33c-41ac-b40a-6282b36ae39a,Deep yellow
7b346d73-d4b7-4483-90e9-ea9fe3afacee,Maria Mathilda,75ce793d-bddf-4153-89b3-ca11633b9b44,White
bd980573-3996-4ce9-9716-ffc4a004fa84,Salmon Impressionist,c681fdb6-1fca-42bb-9cb4-4b949539d5fb,703271
35a702c8-f0e1-42fe-b285-86902757dd62,Flower Carpet Scarlet,0d4855a3-dca6-48c4-bd42-1eba8124a0f0,Flower Carpet Scarlet
4cd178b0-1af4-4549-bcaa-f3aa939e3c0a,Wettra,,Medium red
